OIL,GAS,WATER,ARTIFICIAL_LIFT,DOWN_TIME_HOURS,ESP Data - Drive Current,ESP Data - Drive Voltage,ESP Data - Intake Pressure,ESP Data - Motor Temperature Shutdown Setpoint,ESP Data - Motor Winding Temperature,ESP Data - Output Frequency,ESP Data - Vibration X,Startup_Count,Oil_Intake,Water_Intake,Gas_Intake,Liquid_Intake,Gas_Saturation_at_Intake,Gas_Separator_Efficiency,Gas_through_Annulus_Intake,Gas_through_ESP_Intake,Gas_through_Annulus,Gas_through_ESP,Pb_ESP,Discharge_Pressure,ESP_Fluid,Gas_Saturation_at_Discharge,Pump_Delta_Pressure,Pump_Average_Pressure,Gas_Saturation_in_Pump,Pump_Power,Drive_Power,Power_Ratio,Power_Difference,ESP_Temperature,Lower_Limit,AL_Key,Well_ID
186.7395613,254.891102,222.9363652,ESP,0,111.2332443,430.7008724,777.2869496,240,186.8417742,56.12656887,0.007363426,21,237.0407157,228.2733058,647.9507103,465.3140215,0.582027519,0.545926937,353.7337465,294.2169638,100.1676415,154.7234604,2280.072516,2756.935392,530.0962833,,1979.648443,1767.111171,0.078297218,14.64616814,47.90825537,0.339680918,33.26208723,159.5602854,,ESP_3,74
192.634335,265.4709551,235.1960481,ESP,0,113.1787882,433.9163196,766.9659723,240,185.6671977,56.58409028,0.009299769,21,244.2981805,240.829104,689.4572479,485.1272845,0.586979676,0.539623917,372.0476204,317.4096275,103.7886382,161.6823169,2313.20984,2752.034889,555.6549608,1.11E-16,1985.068917,1759.500431,0.083691285,15.39437171,49.11012321,0.348295959,33.71575149,159.485604,,ESP_3,74
185.3445251,250.1707624,286.7554281,ESP,0,110.2746655,431.1934512,776.5386817,240,186.0355462,56.21342211,0.005771991,21,235.2541788,293.6203851,633.9813469,528.8745638,0.545193382,0.58403545,370.267581,263.7137659,104.7360905,145.4346719,2143.891591,3028.023159,573.299092,1.11E-16,2251.484478,1902.28092,0.031199945,18.01488088,47.5497136,0.420960145,29.53483271,158.9761536,,ESP_3,74
188.8822934,259.7606191,288.4280249,ESP,0,112.7948959,433.7488499,769.94849,240,185.4783438,56.52180093,0.018407408,21,239.6035888,295.3350823,670.6274009,534.9386711,0.556275941,0.571717561,383.4094618,287.217939,107.4256649,152.3349542,2211.896507,2974.447208,587.4572578,1.11E-16,2204.498718,1872.197849,0.044483378,18.07454228,48.92465637,0.410484738,30.85011408,159.0326273,,ESP_3,74
143.6344803,185.777592,220.1544298,ESP,5,117.1888045,433.4166784,774.0443359,240,186.2535332,56.47638242,0.007259967,21.39029887,182.2718265,225.4255467,464.7074047,407.6973733,0.532674071,0.602389266,279.9347526,184.7726522,78.89815405,106.879438,2016.236043,3093.171614,433.5775851,1.11E-16,2319.127278,1933.607975,0.010684738,14.03371298,50.79158239,0.306999973,36.7578694,159.9747396,,ESP_3,74
177.2554851,248.6726581,291.5544249,ESP,0,116.1870649,433.0793105,767.7110978,240,186.3509318,56.45297894,0.003403935,22,224.8097156,298.5370558,649.3366325,523.3467714,0.553718617,0.57500354,373.370862,275.9657704,104.2714688,144.4011893,2237.134248,2993.356139,573.9948198,2.22E-16,2225.645041,1880.533618,0.044713055,17.82974198,50.31821395,0.393710803,32.48847197,159.1277034,,ESP_3,74
192.6144447,257.6413937,295.9185465,ESP,0,113.2753519,433.9409989,773.7639524,240,185.9768113,56.58076782,0.008542824,22,244.4211702,303.0037595,653.695648,547.4249297,0.544238156,0.584254508,381.9246294,271.7710187,107.5996486,150.0417451,2126.066709,3034.046077,592.1719335,0,2260.282124,1903.905015,0.028811329,18.68063582,49.15481935,0.422263011,30.47418352,158.9738606,,ESP_3,74
196.3312261,253.6163119,294.3191822,ESP,0,113.3241366,433.9035753,771.3220046,240,185.9559248,56.55468715,0.009930556,22,249.0833387,301.3668795,637.0505491,550.4502182,0.536463274,0.592486357,377.4437592,259.6067899,105.9662226,147.6500893,2041.357767,3074.252628,588.4105737,2.22E-16,2302.930623,1922.787316,0.015549403,18.91221981,49.17174802,0.427350632,30.25952821,158.9643553,,ESP_3,74
188.9681835,259.8257147,284.7320379,ESP,0,112.8757026,432.182972,769.8955743,240,186.1673853,56.22205937,0.00784838,22,239.7114115,291.5506029,670.8043836,531.2620145,0.558042704,0.569940863,382.3188292,288.4855544,107.1118122,152.7139025,2216.981062,2964.469767,584.5345196,1.11E-16,2194.574193,1867.182671,0.046191632,17.90365148,48.78295663,0.407784756,30.87930516,159.0511509,,ESP_3,74
179.6215315,242.273393,293.4629935,ESP,0,112.1942304,432.4975566,769.7022709,240,186.5587025,56.33323843,0.019032408,22,227.8509931,300.4907026,621.0541987,528.3416958,0.54033097,0.589311476,365.9943665,255.0598322,102.5093601,139.7640329,2123.336822,3066.253652,569.1707794,0,2296.551381,1917.977961,0.025649247,18.24315491,48.5237305,0.417737299,30.28057559,158.9966926,,ESP_3,74
180.5455283,278.6691004,282.2050605,ESP,0,110.2949988,430.8418703,782.4013993,240,186.8857151,56.16449537,0.003403935,22,229.2830157,288.9592844,733.9844229,518.2423001,0.586143395,0.539297477,395.8359474,338.1484756,112.9197009,165.7493995,2551.58386,2761.001932,602.4427711,5.78E-05,1978.600533,1771.701666,0.102536593,16.63623716,47.51970356,0.388990389,30.8834664,159.0739469,,ESP_3,74
181.6494422,266.0296929,291.691849,ESP,0,109.3516621,430.0365556,784.9881779,240,187.8277953,56.06445961,0.007362269,22,230.7383067,298.6723061,685.2045251,529.4106128,0.564133036,0.563330034,385.9962883,299.2082369,110.5225032,155.5071897,2364.563068,2931.296451,592.1569027,0,2146.308273,1858.142314,0.064266302,17.73822174,47.02521211,0.419118477,29.28699037,158.9444185,,ESP_3,74
0,0,0,ESP,24,109.9906667,429.68414,792.4766118,240,187.9788033,56.0094919,0.016878472,22,0,0,0,0,,,,,,,,,,,,,,,47.26124503,,,,,ESP_3,74
131.0945244,201.4294821,192.1081451,ESP,9,110.6403159,431.1067431,784.7705929,240,187.4469739,56.20069417,0.016264826,22,166.518209,196.7055171,527.6601443,363.223726,0.592288357,0.537674078,283.7091814,243.9509629,81.20924538,120.2202367,2549.204284,2689.863348,426.4671379,2.22E-16,1905.092755,1737.31697,0.111611707,11.33921215,47.69778626,0.26414485,36.35857411,160.280295,,ESP_3,74
0,0,0,ESP,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESP_3,74
0,0,0,ESP,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESP_3,74
0,0,0,ESP,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESP_3,74
0,0,0,ESP,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESP_3,74
0,0,0,ESP,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESP_3,74
0,0,0,ESP,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESP_3,74
0,0,0,ESP,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESP_3,74
0,0,0,ESP,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESP_3,74
0,0,0,ESP,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESP_3,74
0,0,0,ESP,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESP_3,74
79.44021327,17.61560917,0,ESP,7,137.0081415,424.2244235,989.3669303,240,190.7742322,55.308162,0.011007899,23,102.8031208,0,0,102.8031208,0,0.998219644,0,0,0,17.61560917,2551.58386,1694.405389,106.2969698,0,705.0384592,1341.88616,0,1.045959517,58.12219984,0.01999541,57.07624032,,,ESP_3,74
215.5769391,219.6824863,156.1012035,ESP,0,133.6798542,422.0497433,874.3501676,240,189.1736867,55.0204919,0,23,276.0497396,159.8213381,406.9476542,435.8710776,0.482841255,0.653740292,266.0380781,140.9095761,86.05776667,133.6247196,1613.317974,3184.202392,458.4949847,2.78E-16,2309.852225,2029.27628,2.78E-16,14.78086906,56.41954816,0.291090382,41.6386791,160.7519332,,ESP_3,74
226.3294766,266.9292787,275.0599076,ESP,0,133.6217133,421.8588334,787.8333854,240,188.8091132,55,0,23,287.5658618,281.6414941,625.2058051,569.207356,0.523441825,0.605481844,378.5507639,246.6550412,108.8329594,158.0963194,1870.614207,3212.805305,601.2842105,2.22E-16,2424.97192,2000.319345,5.55E-17,20.35015387,56.36950009,0.401126177,36.01934622,159.3113028,,ESP_3,74
226.7896667,241.2427117,301.8404434,ESP,0,133.1504401,421.8480994,748.3290427,240,188.3293898,55,0.003055556,23,287.1370727,309.0757098,575.8096969,596.2127826,0.491295779,0.637570921,367.1195188,208.6901781,99.62573472,141.616977,1628.568467,3348.371152,623.4986335,2.22E-16,2600.042109,2048.350097,5.55E-17,22.62544196,56.1692601,0.447564734,33.54381814,159.0567949,,ESP_3,74
206.6516007,249.9818042,320.147694,ESP,0,132.6311565,421.8495233,721.6062917,240,187.9949746,55,0,23,261.0213245,327.8308888,667.805635,588.8522133,0.531414049,0.596083621,398.0680012,269.7376338,103.7182189,146.2635853,1900.376457,3287.857231,620.2632335,1.11E-16,2566.250939,2004.731761,0,22.21551288,55.95039015,0.441174818,33.73487728,159.0179315,,ESP_3,74
223.724746,263.1582509,312.4013103,ESP,0,132.1323546,421.8614039,704.112454,240,187.7435005,55,0,23,282.1503305,319.9043473,717.5739281,602.0546779,0.543769607,0.582233903,417.795869,299.7780591,105.9234398,157.2348111,1884.395293,3243.754646,635.9527104,5.55E-17,2539.642192,1973.93355,1.11E-16,22.54127825,55.74154062,0.449321358,33.20026237,158.9964169,,ESP_3,74
196.4207326,228.3320723,255.2527445,ESP,0,126.8807166,425.3586553,697.2133491,240,187.2601712,55.44720139,0,23,247.5654237,261.3850679,627.5613146,508.9504916,0.552181958,0.577282861,362.2803911,265.2809236,90.84616261,137.4859096,1875.229737,3197.159332,538.5397061,0,2499.945983,1947.186341,5.55E-17,18.79011931,53.96981102,0.386844237,35.17969171,159.4465011,,ESP_3,74
217.377015,241.882819,266.4166504,ESP,0,120.1729074,429.5697547,720.3722138,240,186.546749,55.99711482,0.019240741,23,274.5386229,272.810706,623.046993,547.3493289,0.532338475,0.597041994,371.9852187,251.0617742,96.73718509,145.1456339,1770.800145,3206.064884,577.1352635,5.55E-17,2485.69267,1963.218549,2.78E-16,20.02194326,51.62264636,0.430946594,31.6007031,159.1330079,,ESP_3,74
213.9432188,252.3993847,267.3524005,ESP,0,118.5899862,428.5197626,737.6498541,240,187.1662488,55.86278587,0.010417824,23,270.6155688,273.7640182,647.218428,544.379587,0.54315165,0.585563127,378.9872464,268.2311816,101.2040819,151.1953029,1896.93777,3144.375559,576.156002,5.55E-17,2406.725705,1941.012707,2.22E-16,19.35298102,50.81815271,0.423142344,31.4651717,159.1253078,,ESP_3,74
187.8226807,223.8187731,329.3994148,ESP,0,118.3810774,428.7500681,750.5649953,240,187.8660689,55.87713046,0.015495429,23.29850507,237.848466,337.2944951,563.1157223,575.1429611,0.494716825,0.635143482,357.6592808,205.4564415,97.38360077,126.4351723,1788.537683,3323.053712,600.8180836,1.11E-16,2572.488717,2036.809354,1.11E-16,21.57136653,50.75589501,0.472224655,29.18452849,158.788033,,ESP_3,74
179.8936676,222.1796282,321.5101823,ESP,0,117.7298368,430.5107314,744.8490397,240,186.9259467,56.12219329,0.008194445,24,227.6919177,329.2181383,573.91855,556.910056,0.507520368,0.622788674,357.4299729,216.4885771,96.49103014,125.688598,1871.129039,3315.713833,583.2461776,1.11E-16,2570.864794,2030.281436,2.22E-16,20.92725769,50.68395815,0.458774519,29.75670047,158.8557629,,ESP_3,74
199.5272422,223.5692397,332.8901696,ESP,0,114.5364537,431.3689406,754.0260133,240,186.2723798,56.24021528,0.034030093,24,252.7482724,340.8676816,542.588497,593.6159541,0.477544773,0.651669274,353.588252,189.000245,96.77305334,126.7961864,1665.095818,3357.945157,618.2081796,1.11E-16,2603.919143,2055.985585,1.11E-16,22.46691412,49.40746868,0.505252315,26.94055456,158.6544117,,ESP_3,74
195.3692569,232.1745245,356.5099494,ESP,0,114.4271274,430.3727211,756.6944796,240,187.5502305,56.11062732,0.003572917,24,247.5399755,365.0524739,576.9514641,612.5924494,0.485019054,0.643097079,371.0358014,205.9156626,101.9514465,130.223078,1767.00162,3342.507329,638.7346798,2.22E-16,2585.812849,2049.600904,1.11E-16,23.05147764,49.24631419,0.52009482,26.19483655,158.5532678,,ESP_3,74
201.7875082,237.9797917,352.7054697,ESP,0,112.5925914,428.2024574,765.8447578,240,188.0790439,55.82610417,0.012886574,24,255.8806201,361.1533583,579.6202793,617.0339784,0.484367373,0.643518507,372.9963765,206.6239028,103.8824521,134.0973396,1760.47459,3306.156059,643.6412105,1.11E-16,2540.311301,2036.000408,0,22.819807,48.21242433,0.52590886,25.39261733,158.520699,,ESP_3,74
175.4038752,212.457772,333.5637289,ESP,0,113.5313946,425.584648,762.6376355,240,187.9904168,55.4860162,0,24,222.3607647,341.5542941,526.9325679,563.9150588,0.483048737,0.647635766,341.2603772,185.6721907,94.59686863,117.8609034,1784.561841,3334.48204,587.5856764,2.22E-16,2571.844404,2048.559838,1.11E-16,21.09099528,48.3172186,0.485012173,27.22622332,158.6937421,,ESP_3,74
189.1716075,220.8641534,349.9135891,ESP,0,113.2044584,424.8913258,771.734252,240,187.6555497,55.38790624,0.010069445,24,240.008837,358.2923807,529.7094486,598.3012177,0.469596135,0.659397469,349.2890695,180.420379,98.12079172,122.7433616,1709.08758,3346.347106,622.1150365,0,2574.612854,2059.040679,1.11E-16,22.35444105,48.09959242,0.51639248,25.74515136,158.5578491,,ESP_3,74
185.8734273,222.1859569,344.6733884,ESP,0,112.4244061,424.3587276,773.8564689,240,188.7080267,55.32109723,0.00375,24,235.8689972,352.9259099,536.885729,588.794907,0.476943204,0.652530748,350.3344464,186.5512826,98.71300771,123.4729492,1759.61911,3314.391466,613.1233388,2.22E-16,2540.534997,2044.123967,1.11E-16,21.73973339,47.70827793,0.5063117,25.96854454,158.5865587,,ESP_3,74
179.9542427,209.8855893,341.4909339,ESP,0,112.6172305,424.4405345,777.2641412,240,187.6689293,55.32877315,0.009103009,24,228.4272024,349.6659963,498.2007549,578.0931987,0.462885398,0.667168473,332.383837,165.8169179,94.11883058,115.7667587,1690.897343,3357.86583,600.2953611,2.22E-16,2580.601689,2067.564985,1.11E-16,21.62057044,47.79931752,0.502577386,26.17874708,158.6131322,,ESP_3,74
161.1641993,222.5909966,332.1723091,ESP,0,111.1007303,423.2328033,793.4349754,240,189.6389549,55.1799236,0.011453704,24,204.8720197,340.1184399,553.0299671,544.9904596,0.50366091,0.627376519,346.9580157,206.0719514,100.5492219,122.0417747,2057.792263,3196.802341,573.58952,1.11E-16,2403.367366,1995.118658,0.006683728,19.23988852,47.02147353,0.454635985,27.78158501,158.7411816,,ESP_3,74
170.8372337,212.8076612,314.0440716,ESP,0,116.4755525,416.9391804,784.4647913,240,189.2975478,54.37188148,0.01207171,24.6217548,216.9940513,321.5596172,514.3145219,538.5536685,0.488488993,0.643339354,330.8787724,183.4357495,94.66959013,118.1380711,1848.041647,3269.768775,562.3366801,0,2485.303983,2027.116783,1.11E-16,19.50550112,48.56322139,0.446279682,29.05772028,158.8622738,,ESP_3,74
172.1038868,289.6341029,308.4702557,ESP,0,111.7907397,421.3802107,788.0735961,240,186.7293968,54.94314815,0.018472222,26,218.6735349,315.8511985,776.528598,534.5247334,0.592293677,0.53173039,412.9038541,363.6247438,118.7501897,170.8839132,2551.58386,2894.275169,625.8825004,0.018582225,2106.201573,1841.174382,0.109412919,18.39814026,47.10640545,0.433961748,28.70826519,158.8571766,,ESP_3,74
198.3962051,306.1204831,284.2619026,ESP,0,111.8467963,425.4103061,792.0035883,240,188.5514592,55.45894098,0.010349537,26,252.1690269,291.062379,793.4522349,543.2314059,0.593597625,0.529911616,420.4595562,372.9926787,121.6025207,184.5179624,2551.58386,2816.961384,635.6178093,0.003523735,2024.957796,1804.482486,0.105434789,17.96359343,47.58077984,0.419487623,29.61718642,158.9628501,,ESP_3,74
200.5217593,284.8188321,337.6159338,ESP,0,111.5551401,425.7760499,802.6146799,240,188.9137627,55.49328241,0.011527778,26,255.1132888,345.6888897,704.3517055,600.8021785,0.539669471,0.586694151,413.2390258,291.1126798,121.3206819,163.4981502,2239.342836,3122.529163,652.2145055,1.11E-16,2319.914483,1962.571922,0.03313648,21.117554,47.49750688,0.4940038,26.37995288,158.6070631,,ESP_3,74
206.1706161,298.676071,332.0511589,ESP,0,111.0066229,422.059147,794.4622676,240,187.3618231,55.01622223,0,26,262.1083288,339.9940185,754.2220464,602.1023473,0.556077919,0.568924224,429.0951928,325.1268536,124.5341865,174.1418845,2329.558781,3052.484068,665.2151746,2.22E-16,2258.021801,1923.473168,0.050221272,20.9638702,46.85136058,0.497172095,25.88749039,158.5929511,,ESP_3,74
171.5234505,217.8643283,336.810375,ESP,0,110.3595162,423.5627365,799.3831981,240,187.2103599,55.21409259,0.007084491,26,218.1570057,344.8652629,517.583333,563.0222686,0.478975245,0.651812768,337.3674247,180.2159083,98.59634256,119.2679858,1860.372309,3399.536211,587.1381365,2.22E-16,2600.153013,2099.459704,1.11E-16,21.3069055,46.74417869,0.506466048,25.43727319,158.6006297,,ESP_3,74
162.66592,211.2959953,320.640432,ESP,0,112.7317962,426.632918,793.500639,240,187.3565093,55.61585417,0.006666667,26,206.7822246,328.3106774,511.9937386,535.092902,0.488969794,0.643013646,329.2189605,182.7747781,95.4172994,115.8786959,1915.11022,3380.418655,559.0321241,2.22E-16,2586.918016,2086.959647,1.11E-16,20.18369217,48.09509514,0.466291304,27.91140297,158.7896303,,ESP_3,74
176.9336232,215.9648008,316.9128013,ESP,0,110.9679097,426.660137,797.5111451,240,187.0850478,55.62796065,0.003541667,26,225.000311,324.4924848,505.5325307,549.4927958,0.479166251,0.65230016,329.7589507,175.77358,96.1183506,119.8464502,1802.153176,3372.486166,573.2310537,2.22E-16,2574.975021,2084.998655,1.11E-16,20.60079183,47.34558355,0.483461539,26.74479172,158.7255649,,ESP_3,74
167.0662059,218.2711762,295.2476995,ESP,0,114.5584929,424.252023,799.5500793,240,189.3264964,55.30460628,0.003623188,26.32551932,212.4911125,302.3085536,524.7483202,514.7996661,0.504785087,0.627611354,329.3380036,195.4103166,96.27238289,121.9987933,1972.194331,3277.86062,540.2090751,2.22E-16,2478.31054,2038.70535,2.22E-16,18.68524443,48.60167236,0.427174245,29.91642792,158.9929829,,ESP_3,74
169.7188541,228.9721796,292.6547223,ESP,0,112.6149665,424.3509481,800.7872143,240,187.5254528,55.31378705,0.007153935,27,215.8889676,299.6531683,556.668592,515.5421358,0.519178346,0.612461458,340.9380575,215.7305345,99.8372235,129.1349561,2069.218815,3210.734785,545.9074166,1.11E-16,2409.947571,2005.761,0.007454611,18.36148376,47.78826779,0.426917517,29.42678403,158.9723564,,ESP_3,74
169.5606355,233.614766,282.8614418,ESP,0,112.7846887,424.8050741,795.1592447,240,188.0970836,55.36137501,0.003333333,27,215.5788825,289.6274387,578.180345,505.2063211,0.533678661,0.597463667,345.4417493,232.7385957,100.3549759,133.2597901,2147.767254,3167.309713,541.8462142,1.11E-16,2372.150468,1981.234479,0.020009794,17.93905083,47.91150803,0.416022779,29.97245719,159.0477302,,ESP_3,74
175.0756845,222.5222845,279.1555096,ESP,0,110.7257744,424.9922396,802.3320674,240,189.1812813,55.41265277,0.013681713,27,222.7339369,285.8306666,526.1414958,508.5646035,0.508493664,0.624017107,328.3212943,197.8202016,96.35184849,126.170436,1941.637368,3213.560107,534.4265515,1.11E-16,2411.228039,2007.946087,2.22E-16,17.98487798,47.05759482,0.42465404,29.07271684,159.0070059,,ESP_3,74
161.1840897,206.4147248,303.0881102,ESP,0,111.3424513,424.8298159,795.9974545,240,187.4988474,55.36943403,0.004028935,27,204.9443647,310.3376475,495.0035179,515.2820122,0.489963979,0.642931484,318.2533463,176.7501716,92.56626168,113.8484631,1895.711173,3337.216277,538.5411999,0,2541.218823,2066.606866,0,19.10038762,47.30159308,0.448666769,28.20120545,158.8763715,,ESP_3,74
184.3066109,231.2921166,316.3405019,ESP,0,111.7425952,425.220403,798.2873045,240,187.8656331,55.43775718,0.010556713,27,234.3925951,323.9062286,547.576272,558.2988237,0.495152006,0.635534449,348.0035844,199.5726876,101.5476013,129.7445153,1888.110357,3297.397921,584.6497433,0,2499.110617,2047.842613,0,20.39212228,47.51523137,0.476855799,27.12310909,158.7361508,,ESP_3,74
165.435198,221.3686447,318.8512054,ESP,0,116.8015018,423.3211951,796.202498,240,191.0777158,55.19663684,0.008676736,27.68239686,210.3534835,326.4777072,540.5669136,536.8311907,0.501733678,0.629765229,340.4302463,200.1366673,99.04531823,122.3233265,2001.318348,3535.809951,563.1338577,2.22E-16,2739.607453,2166.006225,2.22E-16,21.53184091,49.44455133,0.483860547,27.91271042,158.7931848,,ESP_3,74
190.4237949,254.5864181,277.5172688,ESP,0,125.1935646,422.288163,796.0995359,240,191.8729398,55.05566954,0.000387132,30.22870453,242.1246468,284.1551484,621.5725887,526.2797953,0.541509167,0.588130389,365.5657286,256.0068601,106.3427744,148.2436437,2124.559575,3416.017371,560.0212925,1.11E-16,2619.917835,2106.058453,0.002277338,20.47733309,52.86776041,0.430368,32.39042732,159.1717636,,ESP_3,74
164.3330923,242.018435,266.5459376,ESP,0,114.9301624,428.0511876,789.0921829,240.0566893,191.6509211,55.81162787,0.008920383,31.52933988,208.8190791,272.9234374,620.3172057,481.7425165,0.562870771,0.566644524,351.4993477,268.817858,101.237528,140.780907,2366.384721,3197.080187,530.8394556,0,2407.988005,1993.086185,0.044629075,17.84015807,49.19599253,0.402927085,31.35583446,159.2213079,,ESP_3,74
189.5115515,235.9527851,248.7513154,ESP,0,113.1252036,422.1801084,799.2992875,240,191.108604,55.02942127,0.003751157,33,241.0338723,254.700276,555.65819,495.7341483,0.528497469,0.603414423,335.292166,220.3660239,97.97824666,137.9745385,1965.222111,3072.062498,525.5306975,2.22E-16,2272.763211,1935.680893,0.004142125,16.66991801,47.75921074,0.387823225,31.08929272,159.2546907,,ESP_3,74
217.1347144,257.3276687,266.6417729,ESP,0,111.2190149,422.8282154,796.0579445,240,187.5432186,55.11162035,0.007225695,33,276.0866628,273.0195358,595.4668704,549.1061986,0.520252386,0.609799202,363.1152223,232.351648,105.6237046,151.7039641,1871.065106,3124.979068,579.4390359,5.55E-17,2328.921123,1960.518506,5.55E-17,18.83404975,47.02653757,0.444998144,28.19248782,158.9399094,,ESP_3,74
211.5717477,249.504436,271.0737025,ESP,0,111.5116401,426.1292225,787.6957476,240,186.7803379,55.54289119,0.010626158,33,268.8119257,277.5599485,584.5124851,546.3718741,0.516863179,0.613500324,358.5985987,225.9138864,103.076454,146.427982,1849.888569,3169.854537,575.7149484,5.55E-17,2382.15879,1978.775142,1.11E-16,19.14076967,47.5183685,0.447564227,28.37759884,158.94092,,ESP_3,74
202.405917,237.5132728,281.7656648,ESP,0,109.5696251,420.3095662,805.2397996,240,188.7052973,54.79590971,0.019237269,33,257.5710932,288.5023357,538.2539023,546.0734288,0.496394296,0.63484981,341.7103874,196.543515,100.6912021,136.8220707,1797.690952,3225.735461,572.72805,1.11E-16,2420.495661,2015.48763,2.22E-16,19.34790498,46.05316158,0.466801224,26.7052566,158.8197721,,ESP_3,74
145.7799247,173.6526211,269.8974601,ESP,0,119.1586007,423.8837972,805.0721466,240,188.3221695,55.25291554,0.015259152,33.97629421,185.5090499,276.3504265,396.5646791,461.8594764,0.46196822,0.67377481,267.1952911,129.3693879,78.71547359,94.93714747,1716.928634,3413.039909,479.9721148,2.22E-16,2607.967763,2109.056028,2.22E-16,17.47026164,50.50940012,0.384312658,33.03913848,159.3505689,,ESP_3,74
195.225504,212.720867,271.3187153,ESP,0,113.699126,421.1077057,802.2091133,240,188.1969398,54.89617823,0.020208334,34,248.3661017,277.8065158,466.1314562,526.1726176,0.469746591,0.662959224,309.0261485,157.1053078,90.67366235,122.0472046,1630.949592,3308.699868,548.5485617,0,2506.490755,2055.454491,1.11E-16,19.18944311,47.8795781,0.445317279,28.69013499,158.9899627,,ESP_3,74
209.9805205,229.8582039,252.0124272,ESP,1,115.5365509,425.3063092,797.9074591,240,188.8531307,55.44183922,0.003187304,34.17466811,267.0343858,258.0397627,508.8709955,525.0741485,0.492164404,0.640209958,325.7842787,183.0867167,95.01300678,134.8451971,1687.169678,3212.974683,550.3389176,1.67E-16,2415.067224,2005.441071,,18.54985986,49.13842403,0.419446814,30.58856417,159.1662153,,ESP_3,74
192.1723366,232.8724946,266.4401572,ESP,0,111.5581217,423.0366124,798.7911495,240,187.0602418,55.15424999,0.007152778,35,244.4069035,272.8123,542.0594288,517.2192035,0.511725067,0.620240026,336.2069541,205.8524747,98.17514909,134.6973455,1878.330489,3185.006358,544.2843647,0,2386.215209,1991.898754,2.22E-16,18.12661255,47.19316992,0.426771091,29.06655736,159.0367788,,ESP_3,74
213.6502884,253.9200917,247.4973198,ESP,0,111.2711238,422.8307353,797.8574122,240,187.6948716,55.12544292,0.011251158,35,271.700048,253.4166818,586.5457567,525.1167299,0.527629351,0.603065369,353.7254331,232.8203236,103.1545807,150.765511,1893.588624,3080.922936,555.3523334,1.11E-16,2283.065524,1939.390174,1.67E-16,17.69571686,47.04885107,0.417904097,29.35313421,159.1050797,,ESP_3,74
202.6916146,252.9644512,246.2207216,ESP,0,111.4283382,420.3939096,802.7190347,240,190.0252971,54.8079034,0.010072464,35.02311594,257.8762968,252.1082384,592.8679271,509.9845352,0.537576827,0.593070094,351.6122371,241.25569,103.2431347,149.7213165,1998.976581,3033.484757,545.4129062,2.78E-16,2230.765722,1918.101896,0.011813195,16.98089423,46.84379474,0.40277822,29.86290052,159.1640852,,ESP_3,74
214.5435455,272.6305737,237.0964797,ESP,0,113.563673,421.6520266,809.2627669,240,190.2882122,54.96805659,0.006600193,36.34649504,273.1154696,242.7641156,636.9965105,515.8795853,0.552528162,0.576616561,367.3027372,269.6937733,108.8429082,163.7876655,2077.243489,2940.706397,562.640329,2.22E-16,2131.44363,1874.984582,0.031135288,16.737319,47.88435285,0.388373654,31.14703385,159.2639772,,ESP_3,74
192.4715959,240.7879462,249.4610389,ESP,0,111.034926,422.8107176,805.8620177,240,187.5213138,55.12527082,0.014027778,37,244.9428849,255.4251752,561.9115963,500.3680601,0.528967671,0.602714855,338.672466,223.2391302,99.88303853,140.9049076,1978.049432,3087.401759,530.9230489,5.55E-17,2281.539741,1946.631888,0.004407513,16.90599754,46.94675674,0.400122245,30.0407592,159.1802957,,ESP_3,74
191.2501481,255.2970457,259.0328134,ESP,0,111.1085232,424.1976827,803.3573851,240,189.3120081,55.29758333,0.015141204,37,243.3337255,265.2265055,615.3134718,508.560231,0.547493433,0.582404423,358.3612873,256.9521846,105.3192378,149.9778079,2142.406865,3024.99193,553.0743626,0,2221.634544,1914.174657,0.031328277,17.14894198,47.13197808,0.404277112,29.9830361,159.1250137,,ESP_3,74
191.206751,245.2198758,244.3998513,ESP,0,111.3117027,422.6751934,796.1912823,240,186.27425,55.09913886,0.024480324,37,243.1221784,250.2455775,588.2388185,493.3677559,0.543856549,0.586981282,345.2851755,242.953643,100.4562242,144.7636516,2057.332299,3060.702249,530.7809883,0,2264.510967,1928.446766,0.018211885,16.77532608,47.04869546,0.396169352,30.27336938,159.2247636,,ESP_3,74
170.7404943,227.3927057,222.4264492,ESP,0,109.9832628,423.4188851,800.7789515,240,186.4626099,55.19394999,0.007672454,37,217.1883726,227.745482,549.9265078,444.9338546,0.552767533,0.579163015,318.4970944,231.4294134,93.26472918,134.1279765,2146.686131,3033.618993,484.8755581,1.67E-16,2232.840042,1917.198972,0.032035657,15.11016087,46.56899053,0.360520326,31.45882966,159.4963897,,ESP_3,74
